[2025-03-11 15:02:22.372396] [171550] [debug] init_provider started
[2025-03-11 15:02:22.372537] [171550] [info] Found kernel with version 5.14.0-503
[2025-03-11 15:02:22.372551] [171550] [info] chdir_optimization_enabled config value: true
[2025-03-11 15:02:22.372561] [171550] [info] uprobes_enabled_backported_kernel config value: false
[2025-03-11 15:02:22.372594] [171550] [info] tcp_v6_accept kprobes config value: true
[2025-03-11 15:02:22.372617] [171550] [info] tcp_v6_connect kprobes config value: true
[2025-03-11 15:02:22.372639] [171550] [info] tcp_v4_accept ebpf config value: true
[2025-03-11 15:02:22.372660] [171550] [info] tcp_v4_connect ebpf config value: true
[2025-03-11 15:02:22.372681] [171550] [info] tcp_v6_accept ebpf config value: true
[2025-03-11 15:02:22.372702] [171550] [info] tcp_v6_connect ebpf config value: true
[2025-03-11 15:02:22.372712] [171550] [info] ebpf_allow_missing_caps config value: true
[2025-03-11 15:02:22.372726] [171550] [info] btf_num_candidates config value: 3
[2025-03-11 15:02:22.372760] [171550] [debug] cron monitor: [full path: /var/spool/cron/crontabs, host path: /var/spool/cron/crontabs, path: /var/spool/cron/crontabs] does not exist
[2025-03-11 15:02:22.372862] [171550] [info] cron monitor: initialized
[2025-03-11 15:02:22.372888] [171550] [trace] utmp entry: type=7, pid=1051007, line=pts/0, id=ts/0onecloud-admin, user=onecloud-admin, host=10.51.192.166, tv=(1725120195.511691)
[2025-03-11 15:02:34.167410] [171550] [debug] Creating kprobe for 'open_with_fake_path', using dynamic_pmu approach
[2025-03-11 15:02:34.167416] [171550] [info] perf_ebpf_object: initialized 5 hooks for type 'ebpf_file_close_write'
[2025-03-11 15:02:34.167444] [171550] [debug] adding sample handler for 50001
[2025-03-11 15:02:34.167452] [171550] [debug] sample handler for 50001 is already exist with 1 handlers
[2025-03-11 15:02:34.167454] [171550] [debug] sample handler for 50001 is already exist with 1 handlers
[2025-03-11 15:02:34.167456] [171550] [debug] sample handler for 50001 is already exist with 1 handlers
[2025-03-11 15:02:34.167458] [171550] [debug] sample handler for 50001 is already exist with 1 handlers
[2025-03-11 15:02:34.167465] [171550] [info] open_event_hooks: ebpf_file_close_write: 5 hooks
[2025-03-11 15:02:34.171397] [171550] [debug] eBPF program fd 211 attached to perf fd 212
[2025-03-11 15:02:34.174601] [171550] [debug] eBPF program fd 205 attached to perf fd 213
[2025-03-11 15:02:34.177782] [171550] [debug] eBPF program fd 204 attached to perf fd 214
[2025-03-11 15:02:34.180750] [171550] [debug] eBPF program fd 203 attached to perf fd 215
[2025-03-11 15:02:34.184340] [171550] [debug] eBPF program fd 202 attached to perf fd 216
[2025-03-11 15:02:34.184353] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184360] [171550] [trace] Added event fd 212 to main fd 20 (CPU 0)
[2025-03-11 15:02:34.184367] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184370] [171550] [trace] Added event fd 213 to main fd 20 (CPU 0)
[2025-03-11 15:02:34.184377] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184381] [171550] [trace] Added event fd 214 to main fd 20 (CPU 0)
[2025-03-11 15:02:34.184386] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184390] [171550] [trace] Added event fd 215 to main fd 20 (CPU 0)
[2025-03-11 15:02:34.184391] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184395] [171550] [trace] Added event fd 216 to main fd 20 (CPU 0)
[2025-03-11 15:02:34.184409] [171550] [info] open_event_hooks: ebpf_file_close_write: 5 hooks
[2025-03-11 15:02:34.184413] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50001___fput_enter', creating a dummy fd
[2025-03-11 15:02:34.184416] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50001_do_truncate_enter', creating a dummy fd
[2025-03-11 15:02:34.184419] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50001_security_mmap_file_enter', creating a dummy fd
[2025-03-11 15:02:34.184425] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50001_security_file_permission_enter', creating a dummy fd
[2025-03-11 15:02:34.184429] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50001_open_with_fake_path_enter', creating a dummy fd
[2025-03-11 15:02:34.184431] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184434] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184436] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184437] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184438] [171550] [trace] Adding event of type 50001
[2025-03-11 15:02:34.184464] [171550] [debug] Initializing event mount
[2025-03-11 15:02:34.184473] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:34.184563] [171550] [debug] available_versions: core,5.11.0-16
[2025-03-11 15:02:34.184568] [171550] [debug] init_ebpf_object: checking version 'core' for 'mounts' eBPF
[2025-03-11 15:02:34.237396] [171550] [debug] hook_ebpf: section name: kprobe/security_sb_mount, tracefs hook name: s1_50002_security_sb_mount_enter, ebpf_type: 50002, skip: false, event buffer type: perf
[2025-03-11 15:02:34.239905] [171550] [debug] hook_ebpf: section name: kprobe/security_sb_mount, tracefs hook name: s1_50002_security_sb_mount_enter, ebpf_type: 50002, skip: false, event buffer type: perf
[2025-03-11 15:02:34.242197] [171550] [debug] hook_ebpf: section name: kprobe/do_add_mount, tracefs hook name: s1_50002_do_add_mount_enter, ebpf_type: 50002, skip: false, event buffer type: perf
[2025-03-11 15:02:34.245056] [171550] [debug] hook_ebpf: section name: kprobe/security_sb_umount, tracefs hook name: s1_50003_security_sb_umount_enter, ebpf_type: 50003, skip: false, event buffer type: perf
[2025-03-11 15:02:34.251679] [171550] [debug] hook_ebpf: section name: kprobe/umount_tree, tracefs hook name: s1_50003_umount_tree_enter, ebpf_type: 50003, skip: false, event buffer type: perf
[2025-03-11 15:02:34.254859] [171550] [debug] hook_ebpf: section name: kprobe/security_sb_pivotroot, tracefs hook name: s1_50004_security_sb_pivotroot_enter, ebpf_type: 50004, skip: false, event buffer type: perf
[2025-03-11 15:02:34.256956] [171550] [debug] hook_ebpf: section name: kprobe/security_sb_pivotroot, tracefs hook name: s1_50004_security_sb_pivotroot_enter, ebpf_type: 50004, skip: false, event buffer type: perf
[2025-03-11 15:02:34.258746] [171550] [debug] hook_ebpf: section name: kprobe/is_path_reachable, tracefs hook name: s1_50004_is_path_reachable_enter, ebpf_type: 50004, skip: false, event buffer type: perf
[2025-03-11 15:02:34.258753] [171550] [debug] hook_ebpf: section name: tracepoint/syscalls/sys_exit_setns, tracefs hook name: sys_exit_setns, ebpf_type: 50005, skip: false, event buffer type: perf
[2025-03-11 15:02:34.258776] [171550] [debug] hook_ebpf: section name: tracepoint/syscalls/sys_exit_unshare, tracefs hook name: sys_exit_unshare, ebpf_type: 50006, skip: false, event buffer type: perf
[2025-03-11 15:02:34.258831] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/mounts_kern.o, name: mounts_kern, programs (10), maps (12). eBPF programs: [name: security_sb_mount_prog, section name: kprobe/security_sb_mount, insns: 1879, prog_type: kprobe, fd: 230] [name: gke_cos_security_sb_mount_prog, section name: kprobe/security_sb_mount, insns: 1895, prog_type: kprobe, fd: 231] [name: do_add_mount_prog, section name: kprobe/do_add_mount, insns: 1936, prog_type: kprobe, fd: 232] [name: security_sb_umount_prog, section name: kprobe/security_sb_umount, insns: 39, prog_type: kprobe, fd: 233] [name: umount_tree_prog, section name: kprobe/umount_tree, insns: 1811, prog_type: kprobe, fd: 234] [name: security_sb_pivotroot_prog, section name: kprobe/security_sb_pivotroot, insns: 34, prog_type: kprobe, fd: 235] [name: gke_cos_security_sb_pivotroot_prog, section name: kprobe/security_sb_pivotroot, insns: 3556, prog_type: kprobe, fd: 236] [name: is_path_reachable_prog, section name: kprobe/is_path_reachable, insns: 3549, prog_type: kprobe, fd: 237] [name: setns_prog, section name: tracepoint/syscalls/sys_exit_setns, insns: 46, prog_type: tracepoint, fd: 238] [name: unshare_prog, section name: tracepoint/syscalls/sys_exit_unshare, insns: 46, prog_type: tracepoint, fd: 239], eBPF maps: [name: config_map, fd: 218, type: array, max_entries: 10, key_size: 4, value_size: 4] [name: build_abs_path_args_map, fd: 219, type: lru_hash, max_entries: 2048, key_size: 8, value_size: 48] [name: build_abs_path_prog_array, fd: 220, type: prog_array, max_entries: 16, key_size: 4, value_size: 4] [name: s1_pex, fd: 222, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 223, type: hash, max_entries: 512, key_size: 4, value_size: 1] [name: mount_tgid_to_args, fd: 221, type: lru_hash, max_entries: 2048, key_size: 4, value_size: 40] [name: mount_sample_tmp_storage, fd: 224, type: per_cpu, max_entries: 1, key_size: 4, value_size: 8280] [name: umount_tgid_to_args, fd: 225, type: lru_hash, max_entries: 2048, key_size: 4, value_size: 16] [name: umount_sample_tmp_storage, fd: 226, type: per_cpu, max_entries: 1, key_size: 4, value_size: 4108] [name: pivot_root_tgid_to_args, fd: 227, type: lru_hash, max_entries: 2048, key_size: 4, value_size: 16] [name: pivot_root_sample_tmp_storage, fd: 228, type: per_cpu, max_entries: 1, key_size: 4, value_size: 8204] [name: events_map, fd: 229, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4], eBPF links:
[2025-03-11 15:02:34.258842] [171550] [debug] Run eBPF test for 'mounts_kern.o', 'ebpf_mount', test params: /opt/sentinelone/ebpfs/test_ebpf mount --remount --object=/opt/sentinelone/ebpfs/core/mounts_kern.o --missing-caps
[2025-03-11 15:02:34.259753] [171550] [debug] run_ebpf_test: pid 171598
[2025-03-11 15:02:34.259879] [171550] [debug] Excluding PID 171598
[2025-03-11 15:02:35.260612] [171550] [info] eBPF test for 'mounts_kern.o', 'ebpf_mount' pass successfully
[2025-03-11 15:02:35.260671] [171550] [debug] Initializing event ebpf_mount
[2025-03-11 15:02:35.260676] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_mount' type
[2025-03-11 15:02:35.260678] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_mount
[2025-03-11 15:02:35.281401] [171550] [debug] Creating kprobe for 'do_add_mount', using dynamic_pmu approach
[2025-03-11 15:02:35.298389] [171550] [debug] Creating kprobe for 'security_sb_mount', using dynamic_pmu approach
[2025-03-11 15:02:35.298400] [171550] [info] perf_ebpf_object: initialized 2 hooks for type 'ebpf_mount'
[2025-03-11 15:02:35.298444] [171550] [debug] adding sample handler for 50002
[2025-03-11 15:02:35.298456] [171550] [debug] sample handler for 50002 is already exist with 1 handlers
[2025-03-11 15:02:35.298463] [171550] [info] open_event_hooks: ebpf_mount: 2 hooks
[2025-03-11 15:02:35.301407] [171550] [debug] eBPF program fd 232 attached to perf fd 240
[2025-03-11 15:02:35.304504] [171550] [debug] eBPF program fd 230 attached to perf fd 241
[2025-03-11 15:02:35.304513] [171550] [trace] Adding event of type 50002
[2025-03-11 15:02:35.304519] [171550] [trace] Added event fd 240 to main fd 20 (CPU 0)
[2025-03-11 15:02:35.304540] [171550] [trace] Adding event of type 50002
[2025-03-11 15:02:35.304546] [171550] [trace] Added event fd 241 to main fd 20 (CPU 0)
[2025-03-11 15:02:35.304554] [171550] [info] open_event_hooks: ebpf_mount: 2 hooks
[2025-03-11 15:02:35.304557] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50002_do_add_mount_enter', creating a dummy fd
[2025-03-11 15:02:35.304563] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50002_security_sb_mount_enter', creating a dummy fd
[2025-03-11 15:02:35.304565] [171550] [trace] Adding event of type 50002
[2025-03-11 15:02:35.304578] [171550] [trace] Adding event of type 50002
[2025-03-11 15:02:35.304609] [171550] [debug] Initializing event umount
[2025-03-11 15:02:35.304616] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:35.304621] [171550] [debug] init_ebpf_object: 'mounts' is already loaded, using same eBPF object
[2025-03-11 15:02:35.304642] [171550] [debug] Run eBPF test for 'mounts_kern.o', 'ebpf_umount', test params: /opt/sentinelone/ebpfs/test_ebpf umount --object=/opt/sentinelone/ebpfs/core/mounts_kern.o --missing-caps
[2025-03-11 15:02:35.305514] [171550] [debug] run_ebpf_test: pid 171600
[2025-03-11 15:02:35.305523] [171550] [debug] Excluding PID 171600
[2025-03-11 15:02:36.306042] [171550] [info] eBPF test for 'mounts_kern.o', 'ebpf_umount' pass successfully
[2025-03-11 15:02:36.306075] [171550] [debug] Initializing event ebpf_umount
[2025-03-11 15:02:36.306080] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_umount' type
[2025-03-11 15:02:36.306083] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_umount
[2025-03-11 15:02:36.327386] [171550] [debug] Creating kprobe for 'umount_tree', using dynamic_pmu approach
[2025-03-11 15:02:36.348389] [171550] [debug] Creating kprobe for 'security_sb_umount', using dynamic_pmu approach
[2025-03-11 15:02:36.348393] [171550] [info] perf_ebpf_object: initialized 2 hooks for type 'ebpf_umount'
[2025-03-11 15:02:36.348421] [171550] [debug] adding sample handler for 50003
[2025-03-11 15:02:36.348427] [171550] [debug] sample handler for 50003 is already exist with 1 handlers
[2025-03-11 15:02:36.348438] [171550] [info] open_event_hooks: ebpf_umount: 2 hooks
[2025-03-11 15:02:36.351381] [171550] [debug] eBPF program fd 234 attached to perf fd 242
[2025-03-11 15:02:36.354242] [171550] [debug] eBPF program fd 233 attached to perf fd 243
[2025-03-11 15:02:36.354252] [171550] [trace] Adding event of type 50003
[2025-03-11 15:02:36.354258] [171550] [trace] Added event fd 242 to main fd 20 (CPU 0)
[2025-03-11 15:02:36.354270] [171550] [trace] Adding event of type 50003
[2025-03-11 15:02:36.354277] [171550] [trace] Added event fd 243 to main fd 20 (CPU 0)
[2025-03-11 15:02:36.354299] [171550] [info] open_event_hooks: ebpf_umount: 2 hooks
[2025-03-11 15:02:36.354301] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50003_umount_tree_enter', creating a dummy fd
[2025-03-11 15:02:36.354324] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50003_security_sb_umount_enter', creating a dummy fd
[2025-03-11 15:02:36.354326] [171550] [trace] Adding event of type 50003
[2025-03-11 15:02:36.354329] [171550] [trace] Adding event of type 50003
[2025-03-11 15:02:36.354347] [171550] [debug] Initializing event pivot_root
[2025-03-11 15:02:36.354369] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:36.354378] [171550] [debug] init_ebpf_object: 'mounts' is already loaded, using same eBPF object
[2025-03-11 15:02:36.354394] [171550] [debug] Run eBPF test for 'mounts_kern.o', 'ebpf_pivot_root', test params: /opt/sentinelone/ebpfs/test_ebpf mount --object=/opt/sentinelone/ebpfs/core/mounts_kern.o --missing-caps
[2025-03-11 15:02:36.355230] [171550] [debug] run_ebpf_test: pid 171602
[2025-03-11 15:02:36.355240] [171550] [debug] Excluding PID 171602
[2025-03-11 15:02:37.355707] [171550] [info] eBPF test for 'mounts_kern.o', 'ebpf_pivot_root' pass successfully
[2025-03-11 15:02:37.355738] [171550] [debug] Initializing event ebpf_pivot_root
[2025-03-11 15:02:37.355742] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_pivot_root' type
[2025-03-11 15:02:37.355759] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_pivot_root
[2025-03-11 15:02:37.375430] [171550] [debug] Creating kprobe for 'is_path_reachable', using dynamic_pmu approach
[2025-03-11 15:02:37.395380] [171550] [debug] Creating kprobe for 'security_sb_pivotroot', using dynamic_pmu approach
[2025-03-11 15:02:37.395384] [171550] [info] perf_ebpf_object: initialized 2 hooks for type 'ebpf_pivot_root'
[2025-03-11 15:02:37.395421] [171550] [debug] adding sample handler for 50004
[2025-03-11 15:02:37.395428] [171550] [debug] sample handler for 50004 is already exist with 1 handlers
[2025-03-11 15:02:37.395440] [171550] [info] open_event_hooks: ebpf_pivot_root: 2 hooks
[2025-03-11 15:02:37.398399] [171550] [debug] eBPF program fd 237 attached to perf fd 244
[2025-03-11 15:02:37.401554] [171550] [debug] eBPF program fd 235 attached to perf fd 245
[2025-03-11 15:02:37.401564] [171550] [trace] Adding event of type 50004
[2025-03-11 15:02:37.401570] [171550] [trace] Added event fd 244 to main fd 20 (CPU 0)
[2025-03-11 15:02:37.401581] [171550] [trace] Adding event of type 50004
[2025-03-11 15:02:37.401584] [171550] [trace] Added event fd 245 to main fd 20 (CPU 0)
[2025-03-11 15:02:37.401591] [171550] [info] open_event_hooks: ebpf_pivot_root: 2 hooks
[2025-03-11 15:02:37.401595] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50004_is_path_reachable_enter', creating a dummy fd
[2025-03-11 15:02:37.401597] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50004_security_sb_pivotroot_enter', creating a dummy fd
[2025-03-11 15:02:37.401598] [171550] [trace] Adding event of type 50004
[2025-03-11 15:02:37.401601] [171550] [trace] Adding event of type 50004
[2025-03-11 15:02:37.401617] [171550] [debug] Initializing event setns
[2025-03-11 15:02:37.401623] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:37.401630] [171550] [debug] init_ebpf_object: 'mounts' is already loaded, using same eBPF object
[2025-03-11 15:02:37.401641] [171550] [debug] Run eBPF test for 'mounts_kern.o', 'ebpf_setns', test params: /opt/sentinelone/ebpfs/test_ebpf setns --object=/opt/sentinelone/ebpfs/core/mounts_kern.o --missing-caps
[2025-03-11 15:02:37.402619] [171550] [debug] run_ebpf_test: pid 171604
[2025-03-11 15:02:37.402647] [171550] [debug] Excluding PID 171604
[2025-03-11 15:02:38.403174] [171550] [info] eBPF test for 'mounts_kern.o', 'ebpf_setns' pass successfully
[2025-03-11 15:02:38.403215] [171550] [debug] Initializing event ebpf_setns
[2025-03-11 15:02:38.403219] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_setns' type
[2025-03-11 15:02:38.403221] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_setns
[2025-03-11 15:02:38.403237] [171550] [info] perf_ebpf_object: initialized 1 hooks for type 'ebpf_setns'
[2025-03-11 15:02:38.403309] [171550] [debug] adding sample handler for 50005
[2025-03-11 15:02:38.403317] [171550] [info] open_event_hooks: ebpf_setns: 1 hooks
[2025-03-11 15:02:38.403351] [171550] [trace] raw id string: 267
[2025-03-11 15:02:38.403539] [171550] [debug] eBPF program fd 238 attached to perf fd 246
[2025-03-11 15:02:38.403547] [171550] [trace] Adding event of type 50005
[2025-03-11 15:02:38.403552] [171550] [trace] Added event fd 246 to main fd 20 (CPU 0)
[2025-03-11 15:02:38.403566] [171550] [info] open_event_hooks: ebpf_setns: 1 hooks
[2025-03-11 15:02:38.403569] [171550] [debug] hook_ebpf: handling cpu id 1 for 'sys_exit_setns', creating a dummy fd
[2025-03-11 15:02:38.403571] [171550] [trace] Adding event of type 50005
[2025-03-11 15:02:38.403592] [171550] [debug] Initializing event unshare
[2025-03-11 15:02:38.403597] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:38.403609] [171550] [debug] init_ebpf_object: 'mounts' is already loaded, using same eBPF object
[2025-03-11 15:02:38.403624] [171550] [debug] Run eBPF test for 'mounts_kern.o', 'ebpf_unshare', test params: /opt/sentinelone/ebpfs/test_ebpf unshare --object=/opt/sentinelone/ebpfs/core/mounts_kern.o --missing-caps
[2025-03-11 15:02:38.404676] [171550] [debug] run_ebpf_test: pid 171606
[2025-03-11 15:02:38.404695] [171550] [debug] Excluding PID 171606
[2025-03-11 15:02:39.405210] [171550] [info] eBPF test for 'mounts_kern.o', 'ebpf_unshare' pass successfully
[2025-03-11 15:02:39.405268] [171550] [debug] Initializing event ebpf_unshare
[2025-03-11 15:02:39.405271] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_unshare' type
