[2025-03-11 15:00:34.381703] [171251] [debug] init_provider started
[2025-03-11 15:00:34.382058] [171251] [info] Found kernel with version 5.14.0-503
[2025-03-11 15:00:34.382077] [171251] [info] chdir_optimization_enabled config value: true
[2025-03-11 15:00:34.382091] [171251] [info] uprobes_enabled_backported_kernel config value: false
[2025-03-11 15:00:34.382189] [171251] [info] tcp_v6_accept kprobes config value: true
[2025-03-11 15:00:34.382226] [171251] [info] tcp_v6_connect kprobes config value: true
[2025-03-11 15:00:34.382260] [171251] [info] tcp_v4_accept ebpf config value: true
[2025-03-11 15:00:34.382311] [171251] [info] tcp_v4_connect ebpf config value: true
[2025-03-11 15:00:34.382344] [171251] [info] tcp_v6_accept ebpf config value: true
[2025-03-11 15:00:34.382377] [171251] [info] tcp_v6_connect ebpf config value: true
[2025-03-11 15:00:34.382392] [171251] [info] ebpf_allow_missing_caps config value: true
[2025-03-11 15:00:34.382412] [171251] [info] btf_num_candidates config value: 3
[2025-03-11 15:00:34.382463] [171251] [debug] cron monitor: [full path: /var/spool/cron/crontabs, host path: /var/spool/cron/crontabs, path: /var/spool/cron/crontabs] does not exist
[2025-03-11 15:00:34.382878] [171251] [info] cron monitor: initialized
[2025-03-11 15:00:34.382920] [171251] [trace] utmp entry: type=7, pid=1051007, line=pts/0, id=ts/0onecloud-admin, user=onecloud-admin, host=10.51.192.166, tv=(1725120195.511691)
[2025-03-11 15:00:52.787517] [171251] [debug] container_uprobes: monitoring event ebpf_uprobe_bash_bind_variable
[2025-03-11 15:00:52.787524] [171251] [debug] Initializing event bash_unbind_variable
[2025-03-11 15:00:52.787530] [171251] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:00:52.787617] [171251] [debug] available_versions: core,5.11.0-16
[2025-03-11 15:00:52.787621] [171251] [debug] init_ebpf_object: checking version 'core' for 'uprobe_bash_unbind_variable' eBPF
[2025-03-11 15:00:52.798330] [171251] [debug] hook_ebpf: section name: uprobe//bin/bash:unbind_variable, tracefs hook name: s1_50037__unbind_variable_105_enter, ebpf_type: 50037, skip: false, event buffer type: perf
[2025-03-11 15:00:52.798507] [171251] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/bash_unbind_variable_kern.o, name: bash_unbind_var, programs (1), maps (4). eBPF programs: [name: bpf_prog, section name: uprobe//bin/bash:unbind_variable, insns: 46, prog_type: kprobe, fd: 269], eBPF maps: [name: tmp_sample_storage, fd: 267, type: per_cpu, max_entries: 1, key_size: 4, value_size: 68] [name: events_map, fd: 268, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: s1_pex, fd: 270, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 271, type: hash, max_entries: 512, key_size: 4, value_size: 1], eBPF links:
[2025-03-11 15:00:52.798520] [171251] [debug] Run eBPF test for 'bash_unbind_variable_kern.o', 'ebpf_uprobe_bash_unbind_variable', test params: /opt/sentinelone/ebpfs/test_ebpf bash_unbind_variable --object=/opt/sentinelone/ebpfs/core/bash_unbind_variable_kern.o --missing-caps
[2025-03-11 15:00:52.801791] [171251] [debug] run_ebpf_test: pid 171313
[2025-03-11 15:00:52.801799] [171251] [debug] Excluding PID 171313
[2025-03-11 15:00:53.802367] [171251] [info] eBPF test for 'bash_unbind_variable_kern.o', 'ebpf_uprobe_bash_unbind_variable' pass successfully
[2025-03-11 15:00:53.802430] [171251] [debug] Initializing event ebpf_uprobe_bash_unbind_variable
[2025-03-11 15:00:53.802433] [171251] [debug] get_supported_ebpf_object: called for 'ebpf_uprobe_bash_unbind_variable' type
[2025-03-11 15:00:53.802436] [171251] [debug] perf_ebpf_object::init_hooks: called for ebpf_uprobe_bash_unbind_variable
[2025-03-11 15:00:53.802474] [171251] [debug] Setting ebpf probe for s1_50037__unbind_variable_105_enter - /usr/bin/bash:371616
[2025-03-11 15:00:53.802503] [171251] [debug] Creating uprobe for '/usr/bin/bash:371616', using dynamic_pmu approach
[2025-03-11 15:00:53.802507] [171251] [info] perf_ebpf_object: initialized 1 hooks for type 'ebpf_uprobe_bash_unbind_variable'
[2025-03-11 15:00:53.802532] [171251] [debug] adding sample handler for 50037
[2025-03-11 15:00:53.802540] [171251] [info] open_event_hooks: ebpf_uprobe_bash_unbind_variable: 1 hooks
[2025-03-11 15:00:53.811480] [171251] [debug] eBPF program fd 269 attached to perf fd 272
[2025-03-11 15:00:53.811488] [171251] [trace] Adding event of type 50037
[2025-03-11 15:00:53.811501] [171251] [trace] Added event fd 272 to main fd 20 (CPU 0)
[2025-03-11 15:00:53.811519] [171251] [info] open_event_hooks: ebpf_uprobe_bash_unbind_variable: 1 hooks
[2025-03-11 15:00:53.811521] [171251] [debug] hook_ebpf: handling cpu id 1 for 's1_50037__unbind_variable_105_enter', creating a dummy fd
[2025-03-11 15:00:53.811522] [171251] [trace] Adding event of type 50037
[2025-03-11 15:00:53.811540] [171251] [debug] container_uprobes: monitoring event ebpf_uprobe_bash_unbind_variable
[2025-03-11 15:00:53.811551] [171251] [debug] Initializing event python_exec
[2025-03-11 15:00:53.811559] [171251] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:00:53.811650] [171251] [debug] available_versions: core,5.11.0-16
[2025-03-11 15:00:53.811653] [171251] [debug] init_ebpf_object: checking version 'core' for 'uprobe_python_exec' eBPF
[2025-03-11 15:00:53.836054] [171251] [debug] hook_ebpf: section name: uprobe//usr/lib64/libpython2.7.so:PyRun_StringFlags, tracefs hook name: s1_50019__PyRun_StringFlags_106_enter, ebpf_type: 50019, skip: false, event buffer type: perf
[2025-03-11 15:00:53.836396] [171251] [info] perf_ebpf_object::make_hooks: failed to create hook uprobe//usr/lib64/libpython2.7.so:PyRun_StringFlags: stat failed on path: /usr/lib64/libpython2.7.so: No such file or directory, skipping it
[2025-03-11 15:00:53.836410] [171251] [debug] Autoload disable, skipping eBPF program python2_usrlib64_27_pyrun_stringflags_compat (uprobe//usr/lib64/libpython2.7.so:PyRun_StringFlags)
[2025-03-11 15:00:53.836438] [171251] [debug] hook_ebpf: section name: uprobe//usr/bin/python2:PyRun_StringFlags, tracefs hook name: s1_50019__PyRun_StringFlags_107_enter, ebpf_type: 50019, skip: false, event buffer type: perf
[2025-03-11 15:00:53.836611] [171251] [info] perf_ebpf_object::make_hooks: failed to create hook uprobe//usr/bin/python2:PyRun_StringFlags: stat failed on path: /usr/bin/python2: No such file or directory, skipping it
[2025-03-11 15:00:53.836615] [171251] [debug] Autoload disable, skipping eBPF program python2_pyrun_stringflags_compat (uprobe//usr/bin/python2:PyRun_StringFlags)
[2025-03-11 15:00:53.836625] [171251] [debug] hook_ebpf: section name: uprobe//usr/lib64/libpython3.6m.so.1.0:PyRun_StringFlags, tracefs hook name: s1_50019__PyRun_StringFlags_108_enter, ebpf_type: 50019, skip: false, event buffer type: perf
[2025-03-11 15:00:53.837129] [171251] [info] perf_ebpf_object::make_hooks: failed to create hook uprobe//usr/lib64/libpython3.6m.so.1.0:PyRun_StringFlags: stat failed on path: /usr/lib64/libpython3.6m.so.1.0: No such file or directory, skipping it
[2025-03-11 15:00:53.837136] [171251] [debug] Autoload disable, skipping eBPF program python3_usrlib64_36m_pyrun_stringflags_compat (uprobe//usr/lib64/libpython3.6m.so.1.0:PyRun_StringFlags)
[2025-03-11 15:00:53.837146] [171251] [debug] hook_ebpf: section name: uprobe//usr/lib64/libpython3.7m.so.1.0:PyRun_StringFlags, tracefs hook name: s1_50019__PyRun_StringFlags_109_enter, ebpf_type: 50019, skip: false, event buffer type: perf
[2025-03-11 15:00:53.837189] [171251] [info] perf_ebpf_object::make_hooks: failed to create hook uprobe//usr/lib64/libpython3.7m.so.1.0:PyRun_StringFlags: stat failed on path: /usr/lib64/libpython3.7m.so.1.0: No such file or directory, skipping it
[2025-03-11 15:00:53.837193] [171251] [debug] Autoload disable, skipping eBPF program python3_usrlib64_37m_pyrun_stringflags_compat (uprobe//usr/lib64/libpython3.7m.so.1.0:PyRun_StringFlags)
[2025-03-11 15:00:53.837202] [171251] [debug] hook_ebpf: section name: uprobe//usr/lib64/libpython3.9.so.1.0:PyRun_StringFlags, tracefs hook name: s1_50019__PyRun_StringFlags_110_enter, ebpf_type: 50019, skip: false, event buffer type: perf
[2025-03-11 15:00:53.837717] [171251] [debug] Autoload disable, skipping eBPF program python3_usrlib64_39_pyrun_stringflags_compat (uprobe//usr/lib64/libpython3.9.so.1.0:PyRun_StringFlags)
[2025-03-11 15:00:53.837729] [171251] [debug] hook_ebpf: section name: uprobe//usr/lib64/libpython3.10.so.1.0:PyRun_StringFlags, tracefs hook name: s1_50019__PyRun_StringFlags_111_enter, ebpf_type: 50019, skip: false, event buffer type: perf
[2025-03-11 15:00:53.837851] [171251] [info] perf_ebpf_object::make_hooks: failed to create hook uprobe//usr/lib64/libpython3.10.so.1.0:PyRun_StringFlags: stat failed on path: /usr/lib64/libpython3.10.so.1.0: No such file or directory, skipping it
[2025-03-11 15:00:53.837856] [171251] [debug] Autoload disable, skipping eBPF program python3_usrlib64_310_pyrun_stringflags_compat (uprobe//usr/lib64/libpython3.10.so.1.0:PyRun_StringFlags)
[2025-03-11 15:00:53.837867] [171251] [debug] hook_ebpf: section name: uprobe//usr/lib64/libpython3.11.so.1.0:PyRun_StringFlags, tracefs hook name: s1_50019__PyRun_StringFlags_112_enter, ebpf_type: 50019, skip: false, event buffer type: perf
[2025-03-11 15:00:53.838499] [171251] [debug] Autoload disable, skipping eBPF program python3_usrlib64_311_pyrun_stringflags_compat (uprobe//usr/lib64/libpython3.11.so.1.0:PyRun_StringFlags)
[2025-03-11 15:00:53.838510] [171251] [debug] hook_ebpf: section name: uprobe//usr/lib64/libpython3.12.so.1.0:PyRun_StringFlags, tracefs hook name: s1_50019__PyRun_StringFlags_113_enter, ebpf_type: 50019, skip: false, event buffer type: perf
[2025-03-11 15:00:53.839042] [171251] [info] perf_ebpf_object::make_hooks: failed to create hook uprobe//usr/lib64/libpython3.12.so.1.0:PyRun_StringFlags: stat failed on path: /usr/lib64/libpython3.12.so.1.0: No such file or directory, skipping it
[2025-03-11 15:00:53.839048] [171251] [debug] Autoload disable, skipping eBPF program python3_usrlib64_312_pyrun_stringflags_compat (uprobe//usr/lib64/libpython3.12.so.1.0:PyRun_StringFlags)
[2025-03-11 15:00:53.839060] [171251] [debug] hook_ebpf: section name: uprobe//usr/bin/python3:PyRun_StringFlags, tracefs hook name: s1_50019__PyRun_StringFlags_114_enter, ebpf_type: 50019, skip: false, event buffer type: perf
[2025-03-11 15:00:53.839532] [171251] [info] perf_ebpf_object::make_hooks: failed to create hook uprobe//usr/bin/python3:PyRun_StringFlags: elf_parser: symbol_by_name: invalid name, skipping it
[2025-03-11 15:00:53.839537] [171251] [debug] Autoload disable, skipping eBPF program python3_pyrun_stringflags_compat (uprobe//usr/bin/python3:PyRun_StringFlags)
[2025-03-11 15:00:53.839880] [171251] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/python_exec_kern.o, name: python_exec_ker, programs (18), maps (5). eBPF programs: [name: python2_usrlib64_27_pyrun_stringflags_dynamic, section name: uprobe//usr/lib64/libpython2.7.so:PyRun_StringFlags, insns: 112, prog_type: kprobe, fd: 279] [name: python2_usrlib64_27_pyrun_stringflags_compat, section name: uprobe//usr/lib64/libpython2.7.so:PyRun_StringFlags, insns: 50, prog_type: kprobe, fd: not loaded] [name: python2_pyrun_stringflags_dynamic, section name: uprobe//usr/bin/python2:PyRun_StringFlags, insns: 112, prog_type: kprobe, fd: 280] [name: python2_pyrun_stringflags_compat, section name: uprobe//usr/bin/python2:PyRun_StringFlags, insns: 50, prog_type: kprobe, fd: not loaded] [name: python3_usrlib64_36m_pyrun_stringflags_dynamic, section name: uprobe//usr/lib64/libpython3.6m.so.1.0:PyRun_StringFlags, insns: 112, prog_type: kprobe, fd: 281] [name: python3_usrlib64_36m_pyrun_stringflags_compat, section name: uprobe//usr/lib64/libpython3.6m.so.1.0:PyRun_StringFlags, insns: 50, prog_type: kprobe, fd: not loaded] [name: python3_usrlib64_37m_pyrun_stringflags_dynamic, section name: uprobe//usr/lib64/libpython3.7m.so.1.0:PyRun_StringFlags, insns: 112, prog_type: kprobe, fd: 282] [name: python3_usrlib64_37m_pyrun_stringflags_compat, section name: uprobe//usr/lib64/libpython3.7m.so.1.0:PyRun_StringFlags, insns: 50, prog_type: kprobe, fd: not loaded] [name: python3_usrlib64_39_pyrun_stringflags_dynamic, section name: uprobe//usr/lib64/libpython3.9.so.1.0:PyRun_StringFlags, insns: 112, prog_type: kprobe, fd: 283] [name: python3_usrlib64_39_pyrun_stringflags_compat, section name: uprobe//usr/lib64/libpython3.9.so.1.0:PyRun_StringFlags, insns: 50, prog_type: kprobe, fd: not loaded] [name: python3_usrlib64_310_pyrun_stringflags_dynamic, section name: uprobe//usr/lib64/libpython3.10.so.1.0:PyRun_StringFlags, insns: 112, prog_type: kprobe, fd: 284] [name: python3_usrlib64_310_pyrun_stringflags_compat, section name: uprobe//usr/lib64/libpython3.10.so.1.0:PyRun_StringFlags, insns: 50, prog_type: kprobe, fd: not loaded] [name: python3_usrlib64_311_pyrun_stringflags_dynamic, section name: uprobe//usr/lib64/libpython3.11.so.1.0:PyRun_StringFlags, insns: 112, prog_type: kprobe, fd: 285] [name: python3_usrlib64_311_pyrun_stringflags_compat, section name: uprobe//usr/lib64/libpython3.11.so.1.0:PyRun_StringFlags, insns: 50, prog_type: kprobe, fd: not loaded] [name: python3_usrlib64_312_pyrun_stringflags_dynamic, section name: uprobe//usr/lib64/libpython3.12.so.1.0:PyRun_StringFlags, insns: 112, prog_type: kprobe, fd: 286] [name: python3_usrlib64_312_pyrun_stringflags_compat, section name: uprobe//usr/lib64/libpython3.12.so.1.0:PyRun_StringFlags, insns: 50, prog_type: kprobe, fd: not loaded] [name: python3_pyrun_stringflags_dynamic, section name: uprobe//usr/bin/python3:PyRun_StringFlags, insns: 112, prog_type: kprobe, fd: 287] [name: python3_pyrun_stringflags_compat, section name: uprobe//usr/bin/python3:PyRun_StringFlags, insns: 50, prog_type: kprobe, fd: not loaded], eBPF maps: [name: s1_pex, fd: 275, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 276, type: hash, max_entries: 512, key_size: 4, value_size: 1] [name: events_map, fd: 274, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: tmp_sample_storage, fd: 277, type: per_cpu, max_entries: 1, key_size: 4, value_size: 2052] [name: tmp_dynamic_sample_storage, fd: 278, type: per_cpu, max_entries: 1, key_size: 4, value_size: 8200], eBPF links:
[2025-03-11 15:00:53.839889] [171251] [info] Skipping eBPF test for 'python_exec_kern.o', 'ebpf_uprobe_python_exec'
[2025-03-11 15:00:53.839903] [171251] [debug] Initializing event ebpf_uprobe_python_exec
[2025-03-11 15:00:53.839907] [171251] [debug] get_supported_ebpf_object: called for 'ebpf_uprobe_python_exec' type
[2025-03-11 15:00:53.839910] [171251] [debug] perf_ebpf_object::init_hooks: called for ebpf_uprobe_python_exec
[2025-03-11 15:00:53.839926] [171251] [debug] Setting ebpf probe for s1_50019__PyRun_StringFlags_112_enter - /usr/lib64/libpython3.11.so.1.0:2902992
[2025-03-11 15:00:53.840003] [171251] [debug] Creating uprobe for '/usr/lib64/libpython3.11.so.1.0:2902992', using dynamic_pmu approach
[2025-03-11 15:00:53.840014] [171251] [debug] Setting ebpf probe for s1_50019__PyRun_StringFlags_110_enter - /usr/lib64/libpython3.9.so.1.0:2111456
[2025-03-11 15:00:53.840022] [171251] [debug] Creating uprobe for '/usr/lib64/libpython3.9.so.1.0:2111456', using dynamic_pmu approach
[2025-03-11 15:00:53.840025] [171251] [info] perf_ebpf_object: initialized 2 hooks for type 'ebpf_uprobe_python_exec'
[2025-03-11 15:00:53.840052] [171251] [debug] adding sample handler for 50019
[2025-03-11 15:00:53.840059] [171251] [debug] sample handler for 50019 is already exist with 1 handlers
[2025-03-11 15:00:53.840066] [171251] [info] open_event_hooks: ebpf_uprobe_python_exec: 2 hooks
[2025-03-11 15:00:53.848437] [171251] [debug] eBPF program fd 285 attached to perf fd 288
[2025-03-11 15:00:53.848511] [171251] [debug] eBPF program fd 283 attached to perf fd 289
[2025-03-11 15:00:53.848516] [171251] [trace] Adding event of type 50019
[2025-03-11 15:00:53.848521] [171251] [trace] Added event fd 288 to main fd 20 (CPU 0)
[2025-03-11 15:00:53.848533] [171251] [trace] Adding event of type 50019
[2025-03-11 15:00:53.848540] [171251] [trace] Added event fd 289 to main fd 20 (CPU 0)
[2025-03-11 15:00:53.848552] [171251] [info] open_event_hooks: ebpf_uprobe_python_exec: 2 hooks
[2025-03-11 15:00:53.848555] [171251] [debug] hook_ebpf: handling cpu id 1 for 's1_50019__PyRun_StringFlags_112_enter', creating a dummy fd
[2025-03-11 15:00:53.848557] [171251] [debug] hook_ebpf: handling cpu id 1 for 's1_50019__PyRun_StringFlags_110_enter', creating a dummy fd
[2025-03-11 15:00:53.848558] [171251] [trace] Adding event of type 50019
[2025-03-11 15:00:53.848562] [171251] [trace] Adding event of type 50019
[2025-03-11 15:00:53.848583] [171251] [debug] container_uprobes: monitoring event ebpf_uprobe_python_exec
[2025-03-11 15:00:53.848591] [171251] [info] Skipping disabled 'setuid_root' event
[2025-03-11 15:00:53.848594] [171251] [debug] Initializing event commit_creds_pe
[2025-03-11 15:00:53.848598] [171251] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:00:53.848676] [171251] [debug] available_versions: core
[2025-03-11 15:00:53.848679] [171251] [debug] init_ebpf_object: checking version 'core' for 'commit_creds_pe' eBPF
[2025-03-11 15:00:53.869493] [171251] [debug] hook_ebpf: section name: kprobe/commit_creds, tracefs hook name: s1_50023_commit_creds_enter, ebpf_type: 50023, skip: false, event buffer type: perf
[2025-03-11 15:00:53.869517] [171251] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/commit_creds_pe_kern.o, name: commit_creds_pe, programs (1), maps (3). eBPF programs: [name: commit_creds_prog, section name: kprobe/commit_creds, insns: 97, prog_type: kprobe, fd: 294], eBPF maps: [name: s1_pex, fd: 292, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 293, type: hash, max_entries: 512, key_size: 4, value_size: 1] [name: events_map, fd: 291, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4], eBPF links:
[2025-03-11 15:00:53.869527] [171251] [debug] Run eBPF test for 'commit_creds_pe_kern.o', 'ebpf_commit_creds_pe', test params: /opt/sentinelone/ebpfs/test_ebpf commit_creds_pe --object=/opt/sentinelone/ebpfs/core/commit_creds_pe_kern.o --missing-caps
[2025-03-11 15:00:53.870574] [171251] [debug] run_ebpf_test: pid 171316
[2025-03-11 15:00:53.870599] [171251] [debug] Excluding PID 171316
[2025-03-11 15:00:54.872178] [171251] [info] eBPF test for 'commit_creds_pe_kern.o', 'ebpf_commit_creds_pe' pass successfully
[2025-03-11 15:00:54.872285] [171251] [debug] Initializing event ebpf_commit_creds_pe
[2025-03-11 15:00:54.872288] [171251] [debug] get_supported_ebpf_object: called for 'ebpf_commit_creds_pe' type
[2025-03-11 15:00:54.872311] [171251] [debug] perf_ebpf_object::init_hooks: called for ebpf_commit_creds_pe
[2025-03-11 15:00:54.897420] [171251] [debug] Creating kprobe for 'commit_creds', using dynamic_pmu approach
[2025-03-11 15:00:54.897425] [171251] [info] perf_ebpf_object: initialized 1 hooks for type 'ebpf_commit_creds_pe'
[2025-03-11 15:00:54.897447] [171251] [debug] adding sample handler for 50023
[2025-03-11 15:00:54.897455] [171251] [info] open_event_hooks: ebpf_commit_creds_pe: 1 hooks
[2025-03-11 15:00:54.901121] [171251] [debug] eBPF program fd 294 attached to perf fd 295
[2025-03-11 15:00:54.901131] [171251] [trace] Adding event of type 50023
[2025-03-11 15:00:54.901137] [171251] [trace] Added event fd 295 to main fd 20 (CPU 0)
[2025-03-11 15:00:54.901185] [171251] [info] open_event_hooks: ebpf_commit_creds_pe: 1 hooks
[2025-03-11 15:00:54.901188] [171251] [debug] hook_ebpf: handling cpu id 1 for 's1_50023_commit_creds_enter', creating a dummy fd
[2025-03-11 15:00:54.901190] [171251] [trace] Adding event of type 50023
[2025-03-11 15:00:54.901263] [171251] [debug] Initializing event pam_login
[2025-03-11 15:00:54.901272] [171251] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:00:54.901392] [171251] [debug] available_versions: 5.11.0-16
[2025-03-11 15:00:54.901557] [171251] [debug] init_ebpf_object: checking version '5.11.0-16' for 'uprobe_pam_login' eBPF
